%time,field.header.seq,field.header.stamp,field.header.frame_id,field.twist.linear.x,field.twist.linear.y,field.twist.linear.z,field.twist.angular.x,field.twist.angular.y,field.twist.angular.z
1627478092394192273,18120,1627478092373035392,base_link,-0.0164898445869,-0.0179905239391,0.977072136147,-0.00282729277387,0.000642273575068,-0.00172927440144
1627478092427208200,18121,1627478092408035392,base_link,-0.016381104323,-0.0179650041785,0.977102109158,0.000128155108541,0.00148347532377,0.00220868713222
1627478092460682254,18122,1627478092440216640,base_link,-0.0162905510454,-0.0180050181946,0.977275378987,-0.00198487867601,0.00104431249201,-0.00191335310228
1627478092494378116,18123,1627478092473216640,base_link,-0.0163846800649,-0.0181280086566,0.977406936927,-0.000790462363511,-0.000174927525222,0.000448409467936
1627478092527834461,18124,1627478092473216640,base_link,-0.0163846800649,-0.0181280086566,0.977406936927,-0.000790462363511,-0.000174927525222,0.000448409467936
1627478092560641714,18125,1627478092505216640,base_link,-0.0163644550374,-0.0181161432286,0.977545007126,0.00252371886745,3.76659445465e-05,-0.000105031300336
1627478092596605462,18126,1627478092573456512,base_link,-0.0164973289913,-0.0183073975246,0.977638870063,-0.00133796595037,0.000727827660739,0.000375837553293
1627478092627673077,18127,1627478092573456512,base_link,-0.0164973289913,-0.0183073975246,0.977638870063,-0.00133796595037,0.000727827660739,0.000375837553293
1627478092660627509,18128,1627478092638456512,base_link,-0.0162512687474,-0.0182940380723,0.977589536014,-0.000508344266564,-0.000716551207006,-0.000574733829126
1627478092694093808,18129,1627478092670456512,base_link,-0.0162460378989,-0.0182419514172,0.977550163423,0.00130395451561,0.000448254635558,-0.000599196646363
1627478092728814060,18130,1627478092670456512,base_link,-0.0162460378989,-0.0182419514172,0.977550163423,0.00130395451561,0.000448254635558,-0.000599196646363
1627478092760611784,18131,1627478092703456512,base_link,-0.0162372166244,-0.0182647207197,0.977631776952,0.00164196826518,0.000982912257314,0.000412455992773
1627478092794373832,18132,1627478092770456512,base_link,-0.0162045408742,-0.018258644146,0.97766524738,0.00413459260017,0.00143785960972,0.000322668813169
1627478092827400757,18133,1627478092770456512,base_link,-0.0162045408742,-0.018258644146,0.97766524738,0.00413459260017,0.00143785960972,0.000322668813169
1627478092860494697,18134,1627478092835648000,base_link,-0.0158453542159,-0.018004068031,0.97772384917,0.000478053465486,0.000168410828337,-0.000506907003
1627478092895371453,18135,1627478092868648000,base_link,-0.015693118904,-0.0179791797076,0.977699874232,0.00348930619657,0.000191056169569,-0.000357845565304
1627478092927532319,18136,1627478092903648000,base_link,-0.0155876195772,-0.0179852316621,0.977808043974,-0.00294890999794,5.09605742991e-05,-0.000424759928137
1627478092960825638,18137,1627478092935832576,base_link,-0.0155703133897,-0.0179963108811,0.977884266899,0.000546411145478,-0.000935507938266,-0.000575940590352
1627478092994152497,18138,1627478092968832576,base_link,-0.0153989057411,-0.0180456232642,0.97800216583,-0.000323200365528,-0.00211717328057,-0.000421710778028
1627478093028251971,18139,1627478093001832576,base_link,-0.015041103766,-0.0179688573056,0.977919398715,-0.00343257328495,-0.00102242128924,-0.000586078735068
1627478093060811742,18140,1627478093034035840,base_link,-0.0149697935593,-0.0179566611793,0.977845102517,0.000459394883364,-0.00125124678016,-0.00053619639948
1627478093094246230,18141,1627478093067035840,base_link,-0.0147176243411,-0.0179126249065,0.977955919599,-0.000220603775233,-0.0041617853567,-0.00500055029988
